,Entrez_Gene_Id,counts,Perc_Bi_Allelic,Density
820,200424.0,2.0,0.0,
821,29890.0,2.0,0.0,
822,9957.0,2.0,0.0,
823,65244.0,2.0,0.0,
824,81624.0,2.0,0.0,
825,360132.0,2.0,0.0,
826,54900.0,2.0,0.0,
827,387640.0,2.0,0.0,
828,442186.0,2.0,0.0,
829,8991.0,2.0,0.0,
830,5817.0,2.0,0.0,
831,54963.0,2.0,0.0,
832,126638.0,2.0,0.0,
833,545.0,2.0,0.0,1193.2
834,554226.0,2.0,0.0,
835,441250.0,2.0,0.0,
836,346653.0,2.0,0.0,
837,51253.0,2.0,0.0,
838,115111.0,2.0,0.0,
839,220047.0,2.0,0.0,
840,905.0,2.0,0.0,
841,203523.0,2.0,0.0,
842,975.0,2.0,0.0,
843,2990.0,2.0,0.0,
844,4985.0,2.0,0.0,
845,3036.0,2.0,0.0,398.1
846,2986.0,2.0,0.0,
847,22832.0,2.0,0.0,
848,7096.0,2.0,0.0,
849,127933.0,2.0,0.0,
850,55832.0,2.0,0.0,545.0
851,23293.0,2.0,0.0,389.2
852,84876.0,2.0,0.0,
853,5077.0,2.0,0.0,
854,285600.0,2.0,0.0,
855,64412.0,2.0,0.0,747.1
856,64478.0,2.0,0.0,127.0
857,7050.0,2.0,0.0,
858,85450.0,2.0,0.0,
859,80856.0,2.0,0.0,
860,274.0,2.0,0.0,
861,971.0,2.0,0.0,
862,390037.0,2.0,0.0,
863,7098.0,2.0,0.0,
864,347088.0,2.0,0.0,
865,9181.0,2.0,0.0,489.9
866,64319.0,1.0,0.0,
867,219959.0,1.0,0.0,
868,5745.0,1.0,0.0,
869,55526.0,1.0,0.0,
870,353189.0,1.0,0.0,
871,89782.0,1.0,0.0,1.7
872,284325.0,1.0,0.0,
873,9020.0,1.0,0.0,
874,347731.0,1.0,0.0,
875,2877.0,1.0,0.0,
876,196913.0,1.0,0.0,
877,196264.0,1.0,0.0,
878,8974.0,1.0,0.0,
879,113457.0,1.0,0.0,
880,3762.0,1.0,0.0,
881,11059.0,1.0,0.0,
882,23345.0,1.0,0.0,399.9
883,800.0,1.0,0.0,
884,85476.0,1.0,0.0,
885,11041.0,1.0,0.0,
886,6830.0,1.0,0.0,921.1
887,8994.0,1.0,0.0,78.4
888,89780.0,1.0,0.0,
889,790.0,1.0,0.0,
890,91862.0,1.0,0.0,191.5
891,79932.0,1.0,0.0,
892,4855.0,1.0,0.0,720.8
893,10998.0,1.0,0.0,
894,92949.0,1.0,0.0,
895,148266.0,1.0,0.0,
896,727851.0,1.0,0.0,
897,84900.0,1.0,0.0,
898,23341.0,1.0,0.0,
899,3149.0,1.0,0.0,
900,3754.0,1.0,0.0,
901,23526.0,1.0,0.0,
902,7844.0,1.0,0.0,
903,120775.0,1.0,0.0,
904,162681.0,1.0,0.0,
905,890.0,1.0,0.0,
906,54925.0,1.0,0.0,
907,80765.0,1.0,0.0,
908,11135.0,1.0,0.0,
909,57460.0,1.0,0.0,
910,93145.0,1.0,0.0,
911,9867.0,1.0,0.0,
912,166793.0,1.0,0.0,
913,9070.0,1.0,0.0,
914,84875.0,1.0,0.0,
915,5004.0,1.0,0.0,
916,84879.0,1.0,0.0,
917,23261.0,1.0,0.0,113.0
918,3032.0,1.0,0.0,
919,374407.0,1.0,0.0,
920,192134.0,1.0,0.0,
921,51315.0,1.0,0.0,
922,161198.0,1.0,0.0,
923,255631.0,1.0,0.0,19.6
924,54084.0,1.0,0.0,
925,6999.0,1.0,0.0,145.2
926,23367.0,1.0,0.0,1012.4
927,9889.0,1.0,0.0,
928,23369.0,1.0,0.0,373.4
929,22864.0,1.0,0.0,
930,10992.0,1.0,0.0,
931,118430.0,1.0,0.0,
932,124842.0,1.0,0.0,
933,2901.0,1.0,0.0,
934,4952.0,1.0,0.0,995.4
935,7084.0,1.0,0.0,
936,3068.0,1.0,0.0,
937,6890.0,1.0,0.0,
938,11099.0,1.0,0.0,433.2
939,115548.0,1.0,0.0,
940,11101.0,1.0,0.0,
941,23395.0,1.0,0.0,
942,55132.0,1.0,0.0,
943,10746.0,1.0,0.0,
944,221937.0,1.0,0.0,445.4
945,11005.0,1.0,0.0,137.6
946,27107.0,1.0,0.0,
947,6809.0,1.0,0.0,
948,84639.0,1.0,0.0,
949,10915.0,1.0,0.0,
950,676.0,1.0,0.0,
951,55973.0,1.0,0.0,
952,10919.0,1.0,0.0,
953,10921.0,1.0,0.0,
954,286436.0,1.0,0.0,
955,1763.0,1.0,0.0,
956,89822.0,1.0,0.0,
957,23215.0,1.0,0.0,
958,6621.0,1.0,0.0,117.7
959,10929.0,1.0,0.0,
960,23219.0,1.0,0.0,
961,100505741.0,1.0,0.0,
962,148229.0,1.0,0.0,
963,203447.0,1.0,0.0,
964,81622.0,1.0,0.0,
965,4794.0,1.0,0.0,
966,84288.0,1.0,0.0,
967,23195.0,1.0,0.0,1114.4
968,55015.0,1.0,0.0,
969,49854.0,1.0,0.0,
970,150165.0,1.0,0.0,
971,412.0,1.0,0.0,
972,10865.0,1.0,0.0,
973,23155.0,1.0,0.0,
974,6773.0,1.0,0.0,
975,27091.0,1.0,0.0,
976,27255.0,1.0,0.0,
977,64127.0,1.0,0.0,131.5
978,6926.0,1.0,0.0,
979,9969.0,1.0,0.0,
980,8836.0,1.0,0.0,
981,43.0,1.0,0.0,
982,1775.0,1.0,0.0,
983,26239.0,1.0,0.0,
984,5865.0,1.0,0.0,
985,652.0,1.0,0.0,
986,654.0,1.0,0.0,576.9
987,150159.0,1.0,0.0,
988,6801.0,1.0,0.0,
989,284615.0,1.0,0.0,
990,416.0,1.0,0.0,86.1
991,27327.0,1.0,0.0,
992,100129543.0,1.0,0.0,
993,738.0,1.0,0.0,
994,84547.0,1.0,0.0,
995,148198.0,1.0,0.0,
996,10985.0,1.0,0.0,462.4
997,7512.0,1.0,0.0,
998,8940.0,1.0,0.0,
999,8942.0,1.0,0.0,
1000,3778.0,1.0,0.0,
1001,9481.0,1.0,0.0,
1002,3702.0,1.0,0.0,
1003,758.0,1.0,0.0,67.5
1004,63922.0,1.0,0.0,
1005,84443.0,1.0,0.0,
1006,219899.0,1.0,0.0,
1007,205564.0,1.0,0.0,
1008,114818.0,1.0,0.0,
1009,54014.0,1.0,0.0,266.3
1010,201633.0,1.0,0.0,
1011,348932.0,1.0,0.0,
1012,344838.0,1.0,0.0,
1013,284697.0,1.0,0.0,
1014,145748.0,1.0,0.0,
1015,150209.0,1.0,0.0,
1016,2820.0,1.0,0.0,
1017,348980.0,1.0,0.0,140.4
1018,441027.0,1.0,0.0,
1019,708.0,1.0,0.0,
1020,23239.0,1.0,0.0,
1021,6857.0,1.0,0.0,
1022,9843.0,1.0,0.0,
1023,716.0,1.0,0.0,
1024,5837.0,1.0,0.0,
1025,64207.0,1.0,0.0,
1026,23001.0,1.0,0.0,
1027,8914.0,1.0,0.0,
1028,27347.0,1.0,0.0,
1029,286410.0,1.0,0.0,210.1
1030,84693.0,1.0,0.0,
1031,1737.0,1.0,0.0,
1032,81608.0,1.0,0.0,
1033,64219.0,1.0,0.0,70.2
1034,8924.0,1.0,0.0,271.7
1035,10973.0,1.0,0.0,655.1
1036,84899.0,1.0,0.0,
1037,5048.0,1.0,0.0,
1038,3714.0,1.0,0.0,
1039,162963.0,1.0,0.0,
1040,3203.0,1.0,0.0,
1041,58500.0,1.0,0.0,
1042,10797.0,1.0,0.0,
1043,5256.0,1.0,0.0,193.2
1044,84629.0,1.0,0.0,
1045,54831.0,1.0,0.0,
1046,3213.0,1.0,0.0,
1047,26157.0,1.0,0.0,
1048,58512.0,1.0,0.0,
1049,9759.0,1.0,0.0,
1050,122402.0,1.0,0.0,
1051,5270.0,1.0,0.0,
1052,22883.0,1.0,0.0,
1053,57715.0,1.0,0.0,
1054,7732.0,1.0,0.0,
1055,6862.0,1.0,0.0,29.1
1056,1184.0,1.0,0.0,537.4
1057,3624.0,1.0,0.0,
1058,717.0,1.0,0.0,713.4
1059,81061.0,1.0,0.0,
1060,286256.0,1.0,0.0,
1061,7730.0,1.0,0.0,
1062,3636.0,1.0,0.0,701.7
1063,11227.0,1.0,0.0,
1064,79863.0,1.0,0.0,
1065,28514.0,1.0,0.0,
1066,9312.0,1.0,0.0,
1067,10763.0,1.0,0.0,850.7
1068,7267.0,1.0,0.0,288.5
1069,283748.0,1.0,0.0,
1070,120379.0,1.0,0.0,
1071,8911.0,1.0,0.0,
1072,284217.0,1.0,0.0,391.4
1073,65080.0,1.0,0.0,
1074,3181.0,1.0,0.0,
1075,4508.0,1.0,0.0,
1076,3185.0,1.0,0.0,
1077,10274.0,1.0,0.0,
1078,1140.0,1.0,0.0,
1079,2664.0,1.0,0.0,
1080,7287.0,1.0,0.0,659.1
1081,6557.0,1.0,0.0,
1082,5244.0,1.0,0.0,
1083,4588.0,1.0,0.0,
1084,221981.0,1.0,0.0,
1085,54853.0,1.0,0.0,
1086,3297.0,1.0,0.0,
1087,29904.0,1.0,0.0,
1088,259282.0,1.0,0.0,105.4
1089,256714.0,1.0,0.0,12.4
1090,9603.0,1.0,0.0,
1091,5334.0,1.0,0.0,598.9
1092,165082.0,1.0,0.0,17.3
1093,1244.0,1.0,0.0,736.4
1094,7389.0,1.0,0.0,
1095,54496.0,1.0,0.0,
1096,25830.0,1.0,0.0,
1097,65056.0,1.0,0.0,
1098,83463.0,1.0,0.0,
1099,400709.0,1.0,0.0,
1100,10950.0,1.0,0.0,
1101,115950.0,1.0,0.0,
1102,403314.0,1.0,0.0,
1103,5362.0,1.0,0.0,448.7
1104,6188.0,1.0,0.0,
1105,284312.0,1.0,0.0,
1106,341405.0,1.0,0.0,
1107,54478.0,1.0,0.0,
1108,4664.0,1.0,0.0,
1109,220359.0,1.0,0.0,
1110,29894.0,1.0,0.0,969.7
1111,140831.0,1.0,0.0,
1112,1565.0,1.0,0.0,87.8
1113,140460.0,1.0,0.0,
1114,3612.0,1.0,0.0,
1115,1200.0,1.0,0.0,
1116,4846.0,1.0,0.0,
1117,7704.0,1.0,0.0,
1118,23731.0,1.0,0.0,
1119,56061.0,1.0,0.0,
1120,140823.0,1.0,0.0,
1121,26133.0,1.0,0.0,
1122,9841.0,1.0,0.0,44.3
1123,7353.0,1.0,0.0,
1124,643836.0,1.0,0.0,
1125,138429.0,1.0,0.0,
1126,375387.0,1.0,0.0,
1127,27340.0,1.0,0.0,1055.4
1128,3267.0,1.0,0.0,
1129,3269.0,1.0,0.0,
1130,84631.0,1.0,0.0,262.6
1131,23248.0,1.0,0.0,
1132,5686.0,1.0,0.0,
1133,7153.0,1.0,0.0,
1134,56950.0,1.0,0.0,
1135,5747.0,1.0,0.0,
1136,55135.0,1.0,0.0,484.0
1137,23523.0,1.0,0.0,284.2
1138,5563.0,1.0,0.0,
1139,80157.0,1.0,0.0,
1140,50801.0,1.0,0.0,
1141,84275.0,1.0,0.0,371.5
1142,11247.0,1.0,0.0,
1143,9202.0,1.0,0.0,716.7
1144,84694.0,1.0,0.0,
1145,390063.0,1.0,0.0,
1146,5426.0,1.0,0.0,
1147,10188.0,1.0,0.0,
1148,2161.0,1.0,0.0,
1149,9210.0,1.0,0.0,
1150,3067.0,1.0,0.0,
1151,5116.0,1.0,0.0,202.8
1152,390144.0,1.0,0.0,
1153,138241.0,1.0,0.0,
1154,23513.0,1.0,0.0,794.2
1155,5080.0,1.0,0.0,
1156,1657.0,1.0,0.0,702.6
1157,55689.0,1.0,0.0,69.7
1158,23471.0,1.0,0.0,
1159,494513.0,1.0,0.0,
1160,7091.0,1.0,0.0,
1161,11189.0,1.0,0.0,
1162,8492.0,1.0,0.0,
1163,4716.0,1.0,0.0,669.7
1164,11193.0,1.0,0.0,
1165,283578.0,1.0,0.0,
1166,5052.0,1.0,0.0,
1167,23264.0,1.0,0.0,
1168,3710.0,1.0,0.0,824.2
1169,10075.0,1.0,0.0,1141.6
1170,150465.0,1.0,0.0,
1171,91074.0,1.0,0.0,259.7
1172,55031.0,1.0,0.0,
1173,9162.0,1.0,0.0,
1174,9853.0,1.0,0.0,
1175,7804.0,1.0,0.0,
1176,23507.0,1.0,0.0,
1177,5122.0,1.0,0.0,199.3
1178,54879.0,1.0,0.0,
1179,1607.0,1.0,0.0,
1180,83698.0,1.0,0.0,
1181,199731.0,1.0,0.0,
1182,23587.0,1.0,0.0,
1183,645811.0,1.0,0.0,
1184,8913.0,1.0,0.0,45.1
1185,7225.0,1.0,0.0,
1186,7227.0,1.0,0.0,
1187,54863.0,1.0,0.0,
1188,2002.0,1.0,0.0,
1189,55620.0,1.0,0.0,
1190,147949.0,1.0,0.0,
1191,7175.0,1.0,0.0,
1192,166979.0,1.0,0.0,
1193,24138.0,1.0,0.0,
1194,164395.0,1.0,0.0,
1195,54346.0,1.0,0.0,153.3
1196,257101.0,1.0,0.0,
1197,60495.0,1.0,0.0,
1198,1106.0,1.0,0.0,987.6
1199,23635.0,1.0,0.0,
1200,6671.0,1.0,0.0,325.1
1201,6514.0,1.0,0.0,
1202,81490.0,1.0,0.0,
1203,158763.0,1.0,0.0,2.2
1204,9811.0,1.0,0.0,
1205,4821.0,1.0,0.0,
1206,142940.0,1.0,0.0,
1207,80816.0,1.0,0.0,
1208,7181.0,1.0,0.0,
1209,5734.0,1.0,0.0,
1210,23013.0,1.0,0.0,
1211,8799.0,1.0,0.0,
1212,388115.0,1.0,0.0,
1213,81494.0,1.0,0.0,
1214,85013.0,1.0,0.0,
1215,1046.0,1.0,0.0,
1216,1048.0,1.0,0.0,260.1
1217,3099.0,1.0,0.0,1006.7
1218,9246.0,1.0,0.0,
1219,1266.0,1.0,0.0,
1220,5152.0,1.0,0.0,
1221,347732.0,1.0,0.0,
1222,85027.0,1.0,0.0,
1223,1062.0,1.0,0.0,
1224,2832.0,1.0,0.0,
1225,8798.0,1.0,0.0,717.9
1226,285679.0,1.0,0.0,
1227,64768.0,1.0,0.0,
1228,219333.0,1.0,0.0,
1229,4296.0,1.0,0.0,
1230,3108.0,1.0,0.0,
1231,23191.0,1.0,0.0,397.3
1232,8386.0,1.0,0.0,
1233,4000.0,1.0,0.0,
1234,25778.0,1.0,0.0,543.0
1235,3992.0,1.0,0.0,
1236,158747.0,1.0,0.0,
1237,3988.0,1.0,0.0,
1238,3982.0,1.0,0.0,
1239,9093.0,1.0,0.0,
1240,3707.0,1.0,0.0,
1241,10129.0,1.0,0.0,890.3
1242,218.0,1.0,0.0,
1243,55515.0,1.0,0.0,
1244,10461.0,1.0,0.0,
1245,4318.0,1.0,0.0,
1246,80095.0,1.0,0.0,
1247,57232.0,1.0,0.0,
1248,4292.0,1.0,0.0,
1249,387267.0,1.0,0.0,
1250,83875.0,1.0,0.0,
1251,220032.0,1.0,0.0,
1252,797.0,1.0,0.0,
1253,10411.0,1.0,0.0,
1254,9663.0,1.0,0.0,
1255,10413.0,1.0,0.0,
1256,6584.0,1.0,0.0,
1257,57520.0,1.0,0.0,
1258,147372.0,1.0,0.0,
1259,57522.0,1.0,0.0,
1260,57524.0,1.0,0.0,
1261,3190.0,1.0,0.0,
1262,54825.0,1.0,0.0,
1263,10423.0,1.0,0.0,
1264,340152.0,1.0,0.0,
1265,26539.0,1.0,0.0,
1266,1961.0,1.0,0.0,
1267,144124.0,1.0,0.0,
1268,2237.0,1.0,0.0,
1269,23362.0,1.0,0.0,554.1
1270,4288.0,1.0,0.0,1296.1
1271,57570.0,1.0,0.0,
1272,7712.0,1.0,0.0,
1273,84133.0,1.0,0.0,
1274,80167.0,1.0,0.0,
1275,57546.0,1.0,0.0,
1276,440193.0,1.0,0.0,392.7
1277,823.0,1.0,0.0,
1278,22809.0,1.0,0.0,
1279,284.0,1.0,0.0,
1280,84253.0,1.0,0.0,
1281,10111.0,1.0,0.0,
1282,147746.0,1.0,0.0,
1283,388677.0,1.0,0.0,
1284,55593.0,1.0,0.0,
1285,317671.0,1.0,0.0,
1286,51069.0,1.0,0.0,
1287,57644.0,1.0,0.0,178.6
1288,1915.0,1.0,0.0,1718.8
1289,30819.0,1.0,0.0,
1290,55159.0,1.0,0.0,
1291,6602.0,1.0,0.0,
1292,729396.0,1.0,0.0,
1293,6005.0,1.0,0.0,
1294,352909.0,1.0,0.0,
1295,221458.0,1.0,0.0,
1296,7075.0,1.0,0.0,
1297,55171.0,1.0,0.0,279.6
1298,11255.0,1.0,0.0,
1299,116969.0,1.0,0.0,
1300,57578.0,1.0,0.0,547.2
1301,55531.0,1.0,0.0,
1302,114926.0,1.0,0.0,
1303,112936.0,1.0,0.0,
1304,8434.0,1.0,0.0,
1305,57590.0,1.0,0.0,
1306,10487.0,1.0,0.0,
1307,22918.0,1.0,0.0,
1308,23178.0,1.0,0.0,858.7
1309,26960.0,1.0,0.0,
1310,6397.0,1.0,0.0,964.9
1311,80129.0,1.0,0.0,219.4
1312,11064.0,1.0,0.0,557.9
1313,11116.0,1.0,0.0,
1314,9627.0,1.0,0.0,
1315,57608.0,1.0,0.0,
1316,55561.0,1.0,0.0,
1317,22795.0,1.0,0.0,707.0
1318,4931.0,1.0,0.0,
1319,57508.0,1.0,0.0,146.2
1320,8794.0,1.0,0.0,
1321,64376.0,1.0,0.0,
1322,221150.0,1.0,0.0,
1323,51257.0,1.0,0.0,
1324,114049.0,1.0,0.0,
1325,51168.0,1.0,0.0,139.4
1326,57404.0,1.0,0.0,
1327,151516.0,1.0,0.0,167.3
1328,83931.0,1.0,0.0,
1329,885.0,1.0,0.0,
1330,26585.0,1.0,0.0,
1331,80726.0,1.0,0.0,108.8
1332,55239.0,1.0,0.0,
1333,128646.0,1.0,0.0,
1334,374739.0,1.0,0.0,
1335,2125.0,1.0,0.0,587.5
1336,51281.0,1.0,0.0,103.7
1337,127829.0,1.0,0.0,
1338,255057.0,1.0,0.0,
1339,6658.0,1.0,0.0,
1340,6229.0,1.0,0.0,
1341,127064.0,1.0,0.0,
1342,10207.0,1.0,0.0,
1343,201158.0,1.0,0.0,
1344,51171.0,1.0,0.0,
1345,90993.0,1.0,0.0,
1346,2.0,1.0,0.0,
1347,342892.0,1.0,0.0,
1348,151556.0,1.0,0.0,
1349,11108.0,1.0,0.0,60.5
1350,8204.0,1.0,0.0,
1351,8823.0,1.0,0.0,
1352,83959.0,1.0,0.0,
1353,90102.0,1.0,0.0,193.4
1354,8604.0,1.0,0.0,
1355,131096.0,1.0,0.0,
1356,51225.0,1.0,0.0,
1357,10269.0,1.0,0.0,
1358,93349.0,1.0,0.0,
1359,646962.0,1.0,0.0,
1360,2081.0,1.0,0.0,
1361,4130.0,1.0,0.0,830.7
1362,8228.0,1.0,0.0,
1363,55333.0,1.0,0.0,
1364,23392.0,1.0,0.0,
1365,2137.0,1.0,0.0,
1366,159686.0,1.0,0.0,
1367,202915.0,1.0,0.0,
1368,81848.0,1.0,0.0,
1369,80003.0,1.0,0.0,
1370,64772.0,1.0,0.0,36.7
1371,114822.0,1.0,0.0,
1372,123016.0,1.0,0.0,608.8
1373,401546.0,1.0,0.0,
1374,401548.0,1.0,0.0,
1375,56658.0,1.0,0.0,
1376,57488.0,1.0,0.0,
1377,80017.0,1.0,0.0,585.9
1378,80712.0,1.0,0.0,1042.9
1379,23135.0,1.0,0.0,164.6
1380,6293.0,1.0,0.0,660.3
1381,55511.0,1.0,0.0,
1382,140690.0,1.0,0.0,347.3
1383,2203.0,1.0,0.0,
1384,219293.0,1.0,0.0,
1385,139422.0,1.0,0.0,10.4
1386,2844.0,1.0,0.0,
1387,8110.0,1.0,0.0,
1388,51361.0,1.0,0.0,
1389,130.0,1.0,0.0,
1390,10369.0,1.0,0.0,
1391,54989.0,1.0,0.0,
1392,124857.0,1.0,0.0,
1393,57758.0,1.0,0.0,
1394,4036.0,1.0,0.0,908.7
1395,116835.0,1.0,0.0,
1396,114788.0,1.0,0.0,39.0
1397,57282.0,1.0,0.0,
1398,653247.0,1.0,0.0,
1399,64682.0,1.0,0.0,
1400,9037.0,1.0,0.0,342.9
1401,376940.0,1.0,0.0,
1402,2157.0,1.0,0.0,347.6
1403,84435.0,1.0,0.0,
1404,6257.0,1.0,0.0,
1405,114.0,1.0,0.0,559.8
1406,10171.0,1.0,0.0,
1407,4212.0,1.0,0.0,
1408,27240.0,1.0,0.0,
1409,221302.0,1.0,0.0,
1410,64332.0,1.0,0.0,
1411,25782.0,1.0,0.0,
1412,6455.0,1.0,0.0,
1413,374879.0,1.0,0.0,
1414,647024.0,1.0,0.0,
1415,117247.0,1.0,0.0,
1416,10735.0,1.0,0.0,
1417,1819.0,1.0,0.0,
1418,5913.0,1.0,0.0,
1419,27125.0,1.0,0.0,
1420,8694.0,1.0,0.0,
1421,51703.0,1.0,0.0,
1422,131578.0,1.0,0.0,
1423,92667.0,1.0,0.0,
1424,2557.0,1.0,0.0,
1425,1000.0,1.0,0.0,
1426,540.0,1.0,0.0,284.6
1427,10753.0,1.0,0.0,217.0
1428,23043.0,1.0,0.0,
1429,27141.0,1.0,0.0,
1430,57862.0,1.0,0.0,
1431,3858.0,1.0,0.0,
1432,143884.0,1.0,0.0,
1433,10767.0,1.0,0.0,630.1
1434,23063.0,1.0,0.0,
1435,55833.0,1.0,0.0,
1436,285311.0,1.0,0.0,
1437,10013.0,1.0,0.0,
1438,23019.0,1.0,0.0,942.9
1439,138724.0,1.0,0.0,
1440,51663.0,1.0,0.0,
1441,139728.0,1.0,0.0,440.3
1442,84433.0,1.0,0.0,
1443,55763.0,1.0,0.0,
1444,468.0,1.0,0.0,
1445,22997.0,1.0,0.0,
1446,131544.0,1.0,0.0,
1447,2521.0,1.0,0.0,
1448,55771.0,1.0,0.0,
1449,80349.0,1.0,0.0,
1450,478.0,1.0,0.0,1215.8
1451,150365.0,1.0,0.0,
1452,91775.0,1.0,0.0,
1453,54707.0,1.0,0.0,
1454,10049.0,1.0,0.0,
1455,150274.0,1.0,0.0,
1456,27109.0,1.0,0.0,
1457,5921.0,1.0,0.0,953.8
1458,10015.0,1.0,0.0,
1459,23067.0,1.0,0.0,
1460,55837.0,1.0,0.0,
1461,28986.0,1.0,0.0,
1462,51667.0,1.0,0.0,
1463,83715.0,1.0,0.0,
1464,84891.0,1.0,0.0,
1465,6729.0,1.0,0.0,
1466,6940.0,1.0,0.0,
1467,399949.0,1.0,0.0,
1468,590.0,1.0,0.0,
1469,55889.0,1.0,0.0,
1470,4692.0,1.0,0.0,
1471,154197.0,1.0,0.0,34.9
1472,9967.0,1.0,0.0,
1473,10783.0,1.0,0.0,
1474,2651.0,1.0,0.0,
1475,6749.0,1.0,0.0,
1476,170692.0,1.0,0.0,38.5
1477,6934.0,1.0,0.0,963.2
1478,168544.0,1.0,0.0,
1479,64097.0,1.0,0.0,
1480,1785.0,1.0,0.0,781.2
1481,113251.0,1.0,0.0,
1482,222967.0,1.0,0.0,
1483,2113.0,1.0,0.0,1156.4
1484,23105.0,1.0,0.0,
1485,4670.0,1.0,0.0,
1486,84541.0,1.0,0.0,66.6
1487,5901.0,1.0,0.0,
1488,3850.0,1.0,0.0,
1489,285195.0,1.0,0.0,
1490,23077.0,1.0,0.0,828.4
1491,10791.0,1.0,0.0,
1492,440073.0,1.0,0.0,
1493,26469.0,1.0,0.0,
1494,51755.0,1.0,0.0,
1495,90668.0,1.0,0.0,
1496,84525.0,1.0,0.0,
1497,91.0,1.0,0.0,
1498,54551.0,1.0,0.0,
1499,6942.0,1.0,0.0,214.9
1500,79623.0,1.0,0.0,97.5
1501,9989.0,1.0,0.0,
1502,127544.0,1.0,0.0,
1503,11188.0,1.0,0.0,279.2
1504,4666.0,1.0,0.0,1296.6
1505,572.0,1.0,0.0,
1506,57126.0,1.0,0.0,
1507,10025.0,1.0,0.0,87.1
1508,374920.0,1.0,0.0,
1509,222389.0,1.0,0.0,70.8
1510,342371.0,1.0,0.0,
1511,5979.0,1.0,0.0,859.7
1512,3930.0,1.0,0.0,
1513,80233.0,1.0,0.0,
1514,165721.0,1.0,0.0,
1515,8556.0,1.0,0.0,
1516,84333.0,1.0,0.0,
1517,6511.0,1.0,0.0,11.0
1518,368.0,1.0,0.0,
1519,55667.0,1.0,0.0,30.7
1520,153745.0,1.0,0.0,
1521,8564.0,1.0,0.0,
1522,56922.0,1.0,0.0,
1523,399687.0,1.0,0.0,
1524,390999.0,1.0,0.0,
1525,27005.0,1.0,0.0,
1526,56829.0,1.0,0.0,
1527,10623.0,1.0,0.0,
1528,5971.0,1.0,0.0,
1529,27287.0,1.0,0.0,
1530,729440.0,1.0,0.0,
1531,1553.0,1.0,0.0,28.6
1532,282974.0,1.0,0.0,
1533,85444.0,1.0,0.0,170.8
1534,27120.0,1.0,0.0,
1535,7066.0,1.0,0.0,
1536,57662.0,1.0,0.0,
1537,8514.0,1.0,0.0,
1538,79725.0,1.0,0.0,
1539,284521.0,1.0,0.0,
1540,80199.0,1.0,0.0,
1541,57192.0,1.0,0.0,
1542,330.0,1.0,0.0,
1543,128366.0,1.0,0.0,
1544,139596.0,1.0,0.0,
1545,79717.0,1.0,0.0,
1546,10575.0,1.0,0.0,
1547,56478.0,1.0,0.0,
1548,11060.0,1.0,0.0,
1549,8034.0,1.0,0.0,
1550,25962.0,1.0,0.0,
1551,23187.0,1.0,0.0,
1552,817.0,1.0,0.0,
1553,170371.0,1.0,0.0,
1554,79695.0,1.0,0.0,213.8
1555,219527.0,1.0,0.0,28.6
1556,5715.0,1.0,0.0,
1557,10667.0,1.0,0.0,
1558,143630.0,1.0,0.0,
1559,55729.0,1.0,0.0,
1560,5700.0,1.0,0.0,
1561,92979.0,1.0,0.0,
1562,55735.0,1.0,0.0,414.1
1563,79665.0,1.0,0.0,
1564,57136.0,1.0,0.0,
1565,2491.0,1.0,0.0,
1566,79663.0,1.0,0.0,
1567,55181.0,1.0,0.0,
1568,65982.0,1.0,0.0,
1569,92609.0,1.0,0.0,
1570,144535.0,1.0,0.0,
1571,91949.0,1.0,0.0,
1572,4548.0,1.0,0.0,
1573,27077.0,1.0,0.0,
1574,57798.0,1.0,0.0,
1575,22983.0,1.0,0.0,669.6
1576,4522.0,1.0,0.0,1339.2
1577,10043.0,1.0,0.0,
1578,22921.0,1.0,0.0,
1579,373156.0,1.0,0.0,
1580,51021.0,1.0,0.0,
1581,27019.0,1.0,0.0,
1582,100996939.0,1.0,0.0,
1583,80205.0,1.0,0.0,1108.0
1584,3914.0,1.0,0.0,
1585,29072.0,1.0,0.0,791.7
1586,9751.0,1.0,0.0,
1587,403273.0,1.0,0.0,
1588,92.0,1.0,0.0,1139.2
1589,346517.0,1.0,0.0,
1590,3910.0,1.0,0.0,440.3
1591,79685.0,1.0,0.0,
1592,63897.0,1.0,0.0,351.4
1593,57154.0,1.0,0.0,
1594,55105.0,1.0,0.0,
1595,23344.0,1.0,0.0,
1596,414.0,1.0,0.0,
1597,55103.0,1.0,0.0,
1598,9099.0,1.0,0.0,405.2
1599,64761.0,1.0,0.0,655.1
1600,29964.0,1.0,0.0,923.4
1601,29948.0,1.0,0.0,
1602,342184.0,1.0,0.0,
1603,11056.0,1.0,0.0,
1604,130612.0,1.0,0.0,
1605,192669.0,1.0,0.0,
1606,6304.0,1.0,0.0,
1607,2210.0,1.0,0.0,
1608,8355.0,1.0,0.0,
1609,57509.0,1.0,0.0,157.7
1610,29855.0,1.0,0.0,
1611,84135.0,1.0,0.0,
1612,4723.0,1.0,0.0,
1613,58517.0,1.0,0.0,
1614,10410.0,1.0,0.0,
1615,84144.0,1.0,0.0,
1616,57521.0,1.0,0.0,
1617,10418.0,1.0,0.0,
1618,6326.0,1.0,0.0,
1619,282809.0,1.0,0.0,
1620,10426.0,1.0,0.0,
1621,6332.0,1.0,0.0,
1622,250.0,1.0,0.0,
1623,84461.0,1.0,0.0,
1624,80169.0,1.0,0.0,
1625,1185.0,1.0,0.0,
